SMILES,IE,EA,n_F,n_O
CN1C=C/C(=C2/C=CN(C)C(C(F)(F)F)=C2)C(C#N)=C1,3.850893426,1.894648507,3,0
COCCOCCOCCOC1=C(c2ccccc2)C(=C2C=CN(C)C=C2)C=CN1C,3.320816583,1.067829155,0,4
COc1cccc(O[N]N(C)C)c1[O],4.568277215,3.711548142,0,3
C#CC1=CN(C)C=C/C1=C1/C=CN(C)C(C(Cl)(Cl)Cl)=C1,3.670240328,4.820165964,0,0
CCC1=CN(C)C=C[C]1[C]1C=CN(C)C(OCCOC)=C1,3.112341643,1.084664983,0,2
C#CC1=CC(=C2C=CN(C)C=C2)C=CN1COCCOCCOC,3.52565646,1.850942399,0,3
CCC1=C([N+](=O)[O-])C(=C2C=CN(C)C=C2)C=CN1C,3.812274026,2.669499756,0,2
C=CC1=C/C(=C2/C=CN(C)C(OCCOC)=C2)C=CN1C,3.086903157,1.859084401,0,2
C=Cc1ccsc1N,5.016218429,1.496256182,0,0
Cc1ccsc1C(Br)(Br)Br,6.474745869,4.598706928,0,0
CC(=O)C1=CC(=C2C=CN(C)C=C2)C=C(Cl)N1C,3.830561216,2.368507624,0,1
COCCOC1=CC(=C2C=CN(C)C=C2)C=C(C(C)=O)N1C,3.656907376,2.280673588,0,3
FN1SN(C(Cl)(Cl)Cl)c2ccccc21,6.450351973,5.87803011,1,0
C#CN1SN(O)c2ccccc21,5.465152003,3.930727569,0,1
Fc1csc(C(F)(F)F)c1,6.954650237,2.098683395,4,0
CN1C=CC(=C2C=CN(C)[C](O)[C]2C(C)(C)C)C=C1,3.306647803,1.213589001,0,1
CN1C=CC(=C2C=CN(C)C=C2F)C=C1,3.366655876,1.24548581,1,0
CC(=O)CN1C=CC(=C2C=CN(C)C=C2)C=C1O,3.315961982,1.597596695,0,2
CN1C=C/C(=C2/C=CN(C)C(O)=C2)C(c2ccccc2)=C1,3.231996278,1.2817541,0,1
CN1C=C/C(=C2\C=CN(C)C(C(C)(C)C)=C2)C(C(F)(F)F)=C1,3.479051866,1.362873769,3,0
CN1C=CC(=C2C=CN(CN)C=C2)C=C1C(Cl)(Cl)Cl,3.589623643,4.873126156,0,0
CCc1c(C)ccc2c1ONO2,5.663434372,0.975704384,0,2
CCc1cccc2c1ON(O)O2,6.072010128,1.037094738,0,3
CN[N]Oc1cccc(F)c1[O],4.851533419,4.311141538,1,2
Fc1cc(C(Cl)(Cl)Cl)cc2c1ONO2,6.24361245,4.163634599,1,2
Cc1c(C(F)(F)F)ccc2c1ONO2,6.073621994,1.755061297,3,2
Clc1c(C(Br)(Br)Br)ccc2c1NSN2,5.03197361,4.160479009,0,0
C=Cc1cc(C(F)(F)F)cc2c1NSN2,4.898136266,2.077416531,3,0
CNc1cccc2c1NSN2O,5.258944125,3.304121319,0,1
CC1=CC(=C2C=CN(C)C=C2)C=CN1CN(C)C,3.249617448,0.975033125,0,0
CNC1=CN(C)C=C(c2ccccc2)C1=C1C=CN(C)C=C1,3.184272885,1.17367696,0,0
CN1[CH][C](C(C)(C)C)C(=C2C=CN(C)C=C2)C(O)=C1,3.220988206,1.168183417,0,1
CN1C=CC(=C2C(N)=CN(C)C=C2c2ccccc2)C=C1,3.154127499,1.191673374,0,0
CN1C=CC(=C2C=C([N+](=O)[O-])N(C)C(C(Cl)(Cl)Cl)=C2)C=C1,4.424809409,3.115327361,0,2
CCN1C=CC(=C2C=CN(C)C=C2)C=C1NC,3.078032045,0.956574348,0,0
CN1[CH][C](C(Cl)(Cl)Cl)/C(=C2\C=CN(C)C=C2N)C=C1,3.26229494,4.740008918,0,0
CN1C=CC(=C2C=CN(C[N+](=O)[O-])C=C2)C=C1,3.595927617,3.064148225,0,2
Oc1sccc1C(F)(F)F,6.22230004,1.765609676,3,1
COCCOc1csc(C)c1,5.583094149,1.04148963,0,2
CC(=O)c1cscc1C#N,7.205259619,2.453277659,0,1
C#Cc1cscc1C#N,6.721185693,2.08803459,0,0
Oc1cc(-c2ccccc2)cs1,5.588190416,1.58374114,0,1
C#Cc1ccc(N(C)C)s1,4.927783507,1.780334117,0,0
CNc1ccc(N)s1,4.251463947,0.857992601,0,0
CN(C)c1cscc1C(Br)(Br)Br,5.491218998,4.49518614,0,0
CN1SN(C)c2ccccc21,4.344677786,3.222142209,0,0
CNc1ccsc1/N=C(/C)O,4.668630475,1.462209187,0,1
C[C@H]1CCC[C@@H]([N+](=O)[O-])S1,6.587173911,3.182908729,0,2
CNc1ccc2ncc(NC)nc2c1,5.314165566,2.235702305,0,0
C[C@@H]1CC[C@H](F)CS1,6.28297163,1.72571087,1,0
CC(=O)C1=C[C]([C]2C=CN(C)C=C2)C([N+](=O)[O-])=CN1C,4.133724134,2.689845918,0,3
CCC1=CN(CO)C=C[C]1[C]1C=CN(C)C=C1,3.303283777,1.008226459,0,1
COCCOCCOCN1C=CC(=C2C=CN(C)C(C(C)(C)C)=C2)C=C1,3.451894589,1.129645716,0,3
C=CCN1C=CC(=C2C=CN(C)C=C2)C(C#N)=C1,3.617547527,1.723636511,0,0
COCCOCCOC1=CC(=C2C=CN(CN)C=C2)C=CN1C,3.159304709,1.103864459,0,3
C#Cc1c(C#N)ccc2c1ONO2,6.266136654,2.544196697,0,2
CN(C)c1cccc2c1ON(C(=O)O)O2,5.412252449,2.096278665,0,4
CN1C=CC(=C2C=CN(CO)C(F)=C2)C=C1,3.493195307,1.335414304,1,1
C#CC1=CC(=C2C=CN(C)C=C2)C=CN1C,3.361475019,1.855624153,0,0
Cc1cc2c(cc1Cl)NSN2,4.857395146,1.39709723,0,0
CCN1SNc2cc(Cl)ccc21,4.70885637,3.42770159,0,0
COc1ccc2c(c1)NSN2C(Cl)(Cl)Cl,5.298438211,4.058768573,0,1
Fc1ccc2c(c1)NSN2,4.878083947,1.396606102,1,0
Cc1cccc2c1ON(C(F)(F)F)O2,6.135055856,1.12573264,3,2
COc1c(N(C)C)ccc2c1ONO2,5.061759392,1.298328478,0,3
C=CC1=C/C(=C2\C=CN(C)C(Cl)=C2)C=CN1C,3.376821989,2.001639306,0,0
Cc1ccc(C(C)(C)C)s1,5.798774432,0.970385568,0,0
C#Cc1sccc1Cl,6.28389762,2.171607548,0,0
CCC1=C(OC)C(=C2C=CN(C)C=C2)C=CN1C,3.195218076,1.109921626,0,1
C=CC1=CC(=C2C=CN(COCCOC)C=C2)C=CN1C,3.394975441,1.784058442,0,2
CC1=C[C]([C]2C=CN(C)C=C2)C(N)=CN1C,3.069069393,1.134341813,0,0
CC(=O)C1=C/C(=C2/C=CN(C)C(C(C)=O)=C2)C=CN1C,3.727016303,2.750476383,0,2
CC(=O)CN1C=CC(=C2C=CN(C)C=C2)C=C1[N+](=O)[O-],3.929628994,3.09076224,0,3
COCCOCCOCN1C=CC(=C2C=CN(C)C=C2C(C)=O)C=C1,3.699255277,1.893101104,0,4
CN1C=C/C(=C2/C=CN(C)C(C(Cl)(Cl)Cl)=C2)C(C(Cl)(Cl)Cl)=C1,3.797313877,5.758735667,0,0
C#CC1=C/C(=C2/C=CN(C)C(N(C)C)=C2)C=CN1C,3.28901505,1.873714958,0,0
CN(C)CN1C=CC(=C2C=CN(CC#N)C=C2)C=C1,3.504902079,1.033875759,0,0
COCCOCCOCCOCN1C=CC(=C2C=CN(C)C(OCCOCCOC)=C2)C=C1,3.283921824,1.075504706,0,7
CCc1cc(C(Br)(Br)Br)cc2c1ONO2,5.950733806,4.248620526,0,2
O=C(O)N1Oc2cccc(O)c2O1,6.051665569,2.138976233,0,5
C=Cc1cccc2c1NSN2,4.751895141,1.851983544,0,0
Fc1cc(C(Br)(Br)Br)cc2c1NSN2,5.057077078,4.239247184,1,0
COc1c(C(Br)(Br)Br)ccc2c1NSN2,5.056220159,4.507697581,0,1
COCCOCCOCCOC1=C/C(=C2\C=CN(C)C=C2c2ccccc2)C=CN1C,3.234377614,1.273876568,0,4
CNC1=C(F)N(C)C=CC1=C1C=CN(C)C=C1,3.320666847,1.391808468,1,0
COCCOCCOCCOCN1C=CC(=C2C=CN(C)C(F)=C2)C=C1,3.514918405,1.240369972,1,4
C#CC1=C/C(=C2/C=CN(C)C(C(Cl)(Cl)Cl)=C2)C=CN1C,3.666830369,4.91166559,0,0
N#Cc1c(N)ccc2c1NSN2,4.784537604,2.061401829,0,0
Oc1c(Cl)ccc2c1NSN2,4.919431319,3.93065753,0,1
C#Cc1ccc2c(c1C)NSN2,4.846327517,3.635226872,0,0
O=[N+]([O-])c1csc(C(Cl)(Cl)Cl)c1,7.322464461,4.222117362,0,2
COc1ccc(C(=O)O)s1,6.054025691,2.266814653,0,3
CNc1csc(C(Br)(Br)Br)c1,5.319511759,4.769497298,0,0
CCc1ccc(/N=C(/C)O)s1,5.444932557,1.586394544,0,1
O=C(O)c1cccc2c1NSN2C(=O)O,5.077732611,3.541273452,0,4
CC[C@@]1(C)CCCSC1,6.039519711,0.426620922,0,0
FC(F)(F)C1=C(C(Br)(Br)Br)S[C](C2=[S]C=CS2)S1,4.921929122,4.547575831,3,0
CN1C=C[C]([C]2C=CN(C)C(F)=C2)C(N)=C1,3.228219906,1.330479212,1,0
CCC1=CN(C)C=CC1=C1C=CN(CC#N)C=C1,3.371229419,1.269112118,0,0
CN1C=CC(=C2C=CN(CC(=O)O)C=C2)C=C1Cl,3.435321765,2.659083337,0,2
CN1C=CC(=C2C=C(C(C)(C)C)N(C)C=C2N(C)C)C=C1,3.201466126,1.288173633,0,0
CNCN1C=CC(=C2C=CN(C)C=C2)C=C1C#N,3.602522492,1.950668556,0,0
CN1C=CC(=C2C=CN(CC(F)(F)F)C=C2C(Cl)(Cl)Cl)C=C1,3.716556446,4.711947265,3,0
CC(=O)C1=CN(CC(F)(F)F)C=CC1=C1C=CN(C)C=C1,3.702098219,1.969127197,3,1
CN1C=CC(=C2C=CN(CC(Cl)(Cl)Cl)C(N(C)C)=C2)C=C1,3.439450535,3.921889606,0,0
CN(C)C1=C/C(=C2\C=CN(C)C(O)=C2)C=CN1C,3.148630217,1.098646331,0,1
C=CC1=C/C(=C2\C=CN(C)C(N(C)C)=C2)C=CN1C,3.195285876,1.792416535,0,0
CN1C=CC(=C2C=CN(CC(=O)O)C(C#N)=C2)C=C1,3.697431456,2.012531468,0,2
CN1C=C[C]([C]2C=CN(C)C([N+](=O)[O-])=C2)C(O)=C1,3.865413176,3.029869969,0,3
CC1=C/C(=C2/C=CN(C)C(N(C)C)=C2)C=CN1C,3.138646306,1.055167497,0,0
CN1C=C/C(=C2\C=CN(C)C(C(C)(C)C)=C2)C(N(C)C)=C1,3.157918858,1.157928834,0,0
CNC1=CN(C)[CH][C]([N+](=O)[O-])C1=C1C=CN(C)C=C1,4.008178882,2.535476627,0,2
CNCN1C=CC(=C2C=CN(C)C(C(=O)O)=C2)C=C1,3.555609829,2.179882238,0,2
CCc1ccc2c(c1)NSN2,4.767140224,3.604995304,0,0
Cc1c(N)ccc2c1ONO2,5.120314018,0.886182118,0,2
CNc1cccc2c1ON(C(=O)O)O2,5.574412863,2.091921222,0,4
CN1C=C/C(=C2/C=CN(C)C=C2C#N)C(C#N)=C1,3.91394525,1.776732408,0,0
C#Cc1cc(OCCOC)cs1,5.774478416,2.05538013,0,2
COCCOc1ccsc1C(Br)(Br)Br,6.114964426,4.502556148,0,2
CCC1=C/C(=C2/C=CN(C)C(F)=C2)C=CN1C,3.31784356,1.213065762,1,0
C=CC1=C/C(=C2\C=CN(C)C(CC)=C2)C=CN1C,3.203752908,1.784359745,0,0
CNc1cscc1C#N,5.509907584,1.930900996,0,0
Nc1ccc(Cl)s1,5.140073306,2.598094533,0,0
N#CCN1C=CC(=C2C=CN(CN)C=C2)C=C1,3.481112151,1.236570775,0,0
COCCOCCOCN1C=CC(=C2C=CN(CC#N)C=C2)C=C1,3.610420201,1.200992231,0,3
CCCN1C=CC(=C2C=CN(C)C=C2)C=C1OCCOC,3.048651364,1.125581503,0,2
CN1C=C/C(=C2\C=CN(C)C(C(=O)O)=C2)C(C(F)(F)F)=C1,3.735296545,2.287948584,3,2
CN1C=C/C(=C2/C=CN(C)C(c3ccccc3)=C2)C=C1c1ccccc1,3.312478335,1.853178845,0,0
COCCOCCOCCOC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1C,3.119959544,1.043055038,0,4
CN1C=C[C]([C]2C=CN(C)C=C2N(C)C)C(O)=C1,3.091280783,1.197093321,0,1
CC(C)(C)c1ccc(Cl)s1,6.014323308,2.620807717,0,0
CC(=O)c1ccsc1C(=O)O,6.959173382,3.061231377,0,3
C=Cc1cscc1Cl,6.141335134,1.874071484,0,0
C=Cc1cscc1C(Br)(Br)Br,6.20755608,4.392374596,0,0
C=Cc1sccc1OCCOCCOCCOC,5.433447032,1.80606195,0,4
COCCOCCOc1ccsc1OCCOC,5.23076825,0.984732414,0,5
CC(=O)c1ccc(C(Br)(Br)Br)c2c1NSN2,4.854472926,4.618613198,0,1
CC(=O)c1cc(N)cc2c1NSN2,4.517440285,2.342346472,0,1
CN1C=C/C(=C2\C=CN(C)C(N)=C2)C(C(F)(F)F)=C1,3.331604811,1.246908932,3,0
CN1C=CC(=C2C=CN(C)[C](C(Cl)(Cl)Cl)[C]2C(Cl)(Cl)Cl)C=C1,4.024482999,7.279049474,0,0
C#CCN1C=CC(=C2C=CN(C)C=C2c2ccccc2)C=C1,3.370063593,1.161363593,0,0
CCN1C=CC(=C2C=CN(CC)C=C2)C=C1,3.221519541,0.767915468,0,0
COC1=CN(C)C=C(C(C)=O)C1=C1C=CN(C)C=C1,3.481127104,1.825945744,0,2
C#CC1=CN(C)C(C(C)=O)=CC1=C1C=CN(C)C=C1,3.652853856,2.331108707,0,1
CC(=O)CN1C=CC(=C2C=CN(C)C=C2C(C)(C)C)C=C1,3.332056939,1.732953939,0,1
CC(=O)CN1C=CC(=C2C=CN(C)C=C2)C(N)=C1,3.245879014,1.714719689,0,1
COC1=CN(CC(C)(C)C)C=CC1=C1C=CN(C)C=C1,3.262784312,1.042101412,0,1
COCCOc1ccc(C(=O)O)s1,6.049233307,2.271656538,0,4
CN(C)c1cc([N+](=O)[O-])cs1,5.374496551,3.28892861,0,2
CC(=O)c1cccc2c1NSN2C,4.491837396,3.513977658,0,1
COCCOCCOCCOC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1N,3.030188065,1.253729814,0,4
CC1=CN(C)C=CC1=C1C=CN(CC#N)C=C1,3.394979909,1.294344013,0,0
CN1C=CC(=C2C=CN(C)C(F)=C2F)C=C1,3.502375932,1.591124973,2,0
COCCOC1=CC(=C2C=CN(C)C=C2)C(Cl)=CN1C,3.231321656,1.485229427,0,2
COC1=CN(C)C(O)=CC1=C1C=CN(C)C=C1,3.213315456,1.168840117,0,2
CN1C=CC(=C2C=C(C(=O)O)N(C)C(N(C)C)=C2)C=C1,3.560252225,2.180011201,0,2
CNCN1C=CC(=C2C=CN(C)C=C2)C=C1,3.268860299,0.971777128,0,0
CNCN1C=CC(=C2C=CN(C)C=C2)C(C)=C1,3.202658798,1.035122675,0,0
CN1C=CC(=C2C=C(N)N(C)C(c3ccccc3)=C2)C=C1,3.179688871,1.686933606,0,0
CN1C=CC(=C2C=C(C#N)N(C)C=C2C(F)(F)F)C=C1,3.804126998,2.141413336,3,0
CN1C=C[C]([C]2C=C([N+](=O)[O-])N(C)C=C2C(Cl)(Cl)Cl)C=C1,4.09571875,4.772223901,0,2
COCCOC1=CC(=C2C=CN(C)C=C2)C=CN1CC(=O)O,3.196585271,1.099069936,0,4
C=Cc1cscc1C(C)(C)C,5.892094303,1.624516561,0,0
CCc1cc(Cl)cs1,6.222981487,1.294989233,0,0
Nc1cc(C(Br)(Br)Br)cs1,5.442767965,4.631580067,0,0
CCN1SNc2c1cccc2[N+](=O)[O-],4.697859812,3.335181503,0,2
N#Cc1ccc(C(Cl)(Cl)Cl)s1,7.098447054,4.317463806,0,0
N#Cc1csc(C(Br)(Br)Br)c1,7.039030488,4.337880075,0,0
C/C(O)=N/c1csc(C(F)(F)F)c1,6.036000721,1.842304327,3,1
N#CC1(C#N)CCSCC1,6.556686151,2.134515686,0,0
N#Cc1cccc2c1NSN2C(F)(F)F,5.490185728,4.282291805,3,0
Cc1cc(C)c2c(c1)NSN2,4.741549536,3.257630765,0,0
Cc1cc(Cl)c2c(c1)NSN2,4.885851894,2.79756648,0,0
C/C(O)=N/C1=CC(=C2C=CN(Cc3ccccc3)C=C2)C=CN1C,3.17985688,1.602565322,0,1
C/C(O)=N/C1=CN(C)C(F)=CC1=C1C=CN(C)C=C1,3.372744179,1.443842131,1,1
CN1C=CC(=C2C=CN(C[N+](=O)[O-])C(C(Cl)(Cl)Cl)=C2)C=C1,3.958870595,4.811646886,0,2
C=CCN1C=CC(=C2C=CN(C)C=C2)C=C1C(=O)O,3.569486683,2.180104142,0,2
CN1C=CC(=C2C=CN(CN)C=C2)C=C1C(Br)(Br)Br,3.641251556,5.052890514,0,0
CC1=C/C(=C2\C=CN(C)C(N)=C2)C=CN1C,3.020136713,1.007767356,0,0
C#CC1=C(/N=C(/C)O)C(=C2C=CN(C)C=C2)C=CN1C,3.256011834,1.916533418,0,1
COCCOCCOCCOc1cc([N+](=O)[O-])cs1,6.193374195,3.385004442,0,6
C=CC1=C(C=C)N(C)C=CC1=C1C=CN(C)C=C1,3.399593409,1.936935245,0,0
C#CC1=CC(=C2C=CN(C)C=C2)C=CN1CC#N,3.601246202,1.928374206,0,0
COCCOCCOCCOC1=CC(=C2C=CN(C)C=C2)C=C(C)N1C,3.154324117,1.067657647,0,4
CNC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1N,2.82892828,1.257458601,0,0
CN1C=C/C(=C2/C=CN(C)C([N+](=O)[O-])=C2)C(c2ccccc2)=C1,3.823855912,3.084804126,0,2
COC1=CN(C)C=C/C1=C1\C=CN(C)C(N)=C1,3.093778884,1.112487262,0,1
CC(=O)C1=CN(C)C=C[C]1[C]1C=CN(C)C=C1C#N,3.837742045,1.860317885,0,1
C#CC1=CN(C)C=C/C1=C1\C=CN(C)C(O)=C1,3.327160531,1.597940176,0,1
CNCN1C=CC(=C2C=CN(C)C=C2)C=C1c1ccccc1,3.302697334,1.574103543,0,0
CNC1=CC(=C2C=CN(C)C=C2)C=C(OCCOCCOCCOC)N1C,2.971578227,1.067185628,0,4
CC(=O)C1=CC(=C2C=CN(C)C=C2)C(N(C)C)=CN1C,3.443863957,2.169855132,0,1
CC(=O)CN1C=CC(=C2C=CN(C)C=C2)C(C(C)=O)=C1,3.660236857,1.971466755,0,2
CN1C=CC(=C2C=CN(CC(C)(C)C)C([N+](=O)[O-])=C2)C=C1,3.923183951,2.999772935,0,2
CC(=O)C1=CC(=C2C=CN(C)C=C2)C=C([N+](=O)[O-])N1C,4.225670698,3.099815416,0,3
CNC1=C(C(C)=O)N(C)C=CC1=C1C=CN(C)C=C1,3.656897103,2.073399323,0,1
C#CC1=CC(=C2C=CN(C)C=C2)C(/N=C(/C)O)=CN1C,3.367024351,1.828863455,0,1
NC1=C(C(Br)(Br)Br)S[C](C2=[S]C=CS2)S1,4.716577535,4.647795432,0,0
COCCOCCOC1=CN(C)C=C/C1=C1/C=CN(C)C(OCCOCCOC)=C1,3.223849712,0.971454652,0,6
C#Cc1cccc2c1NSN2NC,4.949875725,1.944179033,0,0
C#Cc1cccc2c1NSN2C(Br)(Br)Br,5.269546573,4.272313091,0,0
CC(=O)c1ccsc1C(Br)(Br)Br,6.811842291,4.277829612,0,1
COCCOc1cc(C)cs1,5.49952742,0.680177041,0,2
C#Cc1ccsc1C=C,5.894759459,2.264567785,0,0
CON1SNc2cc(Cl)ccc21,5.388623991,5.185947501,0,1
O=C(O)N1SNc2cc(C(Br)(Br)Br)ccc21,5.271916464,4.265752745,0,2
COCCOC1=CN(C)C=C/C1=C1/C=CN(C)C(N)=C1,3.094025098,1.114836679,0,2
CCC1=C/C(=C2\C=CN(C)C=C2Cl)C=CN1C,3.322202883,1.358727742,0,0
C=CC1=CN(C)C=C/C1=C1/C=CN(C)C(CC)=C1,3.31635609,1.161497465,0,0
O=[N+]([O-])c1cscc1F,7.140216403,3.489203233,1,2
COCCOCCOCCOc1ccc(OC)s1,5.155865787,1.191881637,0,5
COCCOCCOc1ccsc1C(Br)(Br)Br,6.103063247,4.533069889,0,3
C/C(O)=N/C1=C/C(=C2/C=CN(C)C(N(C)C)=C2)C=CN1C,3.20131098,1.589366813,0,1
C#Cc1ccc2c(c1)N(C(C)=O)SN2,5.177159296,4.270678155,0,1
C#Cc1cccc2c1N(CC)SN2,4.781795872,1.93939218,0,0
C/C(O)=N/C1=C(N)[C]([C]2C=CN(C)C=C2)C=CN1C,2.987649618,1.643865721,0,1
CN1C=CC(=C2C=C(C(F)(F)F)N(C)C=C2O)C=C1,3.507187675,1.863093857,3,1
C=CCN1C=CC(=C2C=CN(CC(F)(F)F)C=C2)C=C1,3.452809782,1.016522668,3,0
CN1C=CC(=C2C=CN(C)[C](O)[C]2C(F)(F)F)C=C1,3.412494046,1.3653031,3,1
CN1C=C/C(=C2\C=CN(C)C(N)=C2)C(c2ccccc2)=C1,3.134333911,1.248752591,0,0
CN1C=CC(=C2C=CN(C[N+](=O)[O-])C=C2)C=C1C(Cl)(Cl)Cl,3.837144034,4.896387451,0,2
CN1C=C/C(=C2\C=CN(C)C(c3ccccc3)=C2)C(C#N)=C1,3.601498399,1.800532954,0,0
C=CC1=CC(=C2C=CN(CN(C)C)C=C2)C=CN1C,3.290229921,1.792699871,0,0
CC1=CN(C)C=C/C1=C1\C=CN(C)C(/N=C(/C)O)=C1,3.083525343,1.588325461,0,1
COCCOCCOC1=C/C(=C2\C=CN(C)C=C2C#N)C=CN1C,3.596285155,1.713308452,0,3
CN1C=C/C(=C2/C=CN(C)C(C(F)(F)F)=C2)C(Cl)=C1,3.611813255,1.800030065,3,0
O=[N+]([O-])c1cc(C(Br)(Br)Br)cs1,7.293901093,4.214330155,0,2
COc1cscc1F,6.049486408,1.343781111,1,1
COC1=CC(=C2C=CN(C)C=C2)C=C(/N=C(/C)O)N1C,3.01074632,1.578014725,0,2
O=[N+]([O-])c1csc(F)c1,7.025207024,3.4934807,1,2
O=C(O)c1ccsc1O,6.135133295,2.232960081,0,3
CC(=O)[P@@](=O)([N][P@@](=O)(C(C)=O)C(F)(F)F)C(F)(F)F,6.338453201,2.571210967,6,4
COc1cnccc1-c1ccncc1,6.332522586,2.429601638,0,1
N#Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,7.512452833,3.831633484,0,2
N#C[C@@H]1CC[C@H](C#N)CS1,6.815362747,2.607398796,0,0
C#Cc1cncc(C)c1-c1ccncc1,6.821500694,2.386849452,0,0
CC(=O)N[C@@H]1CCS[C@H](C)C1,5.997855245,0.648966759,0,1
Cc1cnccc1-c1ccncc1C(=O)O,3.983815793,3.867343674,0,2
CC1(C)CCCSC1,6.064788626,0.458327192,0,0
CNC1(NC)CCCSC1,5.357105002,0.575430781,0,0
CCc1cc(-c2ccncc2CC)ccn1,7.030231293,2.208896945,0,0
CNc1ccc2c(c1)C(=O)c1ccc(NC)cc1C2=O,5.58823802,3.186892013,0,2
CNc1ccc2c(c1O)NSN2,4.561572216,3.910771045,0,1
O=[N+]([O-])c1cc2c(cc1C(Cl)(Cl)Cl)NSN2,5.124907349,3.557827062,0,2
ClC(Cl)(Cl)c1sccc1C(Br)(Br)Br,6.98551156,4.80777725,0,0
COCCOc1sccc1F,5.765629924,1.452289494,1,2
C#Cc1cc(C=C)cs1,5.92991377,2.088334223,0,0
C#Cc1csc(OCCOC)c1,5.713614958,1.722518724,0,2
CNN1SNc2c(O)cccc21,4.903126682,3.102960366,0,1
O=[N+]([O-])c1csc(C(Br)(Br)Br)c1,7.156730681,4.357110803,0,2
N#Cc1ccc(C(Br)(Br)Br)s1,6.961285434,4.436624475,0,0
COCCOc1csc(C(Cl)(Cl)Cl)c1,6.024946466,4.39726369,0,2
CNc1ccc(C(Br)(Br)Br)s1,5.300641633,4.769764381,0,0
CNc1ccc(C(F)(F)F)s1,5.368481695,1.643028035,3,0
C/C(O)=N/c1csc(N(C)C)c1,4.790316227,1.370247409,0,1
C/C(O)=N/c1cscc1C(Br)(Br)Br,5.915932422,4.64978571,0,1
Cc1cnccc1-c1ccncc1O,6.653828187,2.177850386,0,1
CN1SN(O)c2ccccc21,5.142368646,3.044841193,0,1
C=Cc1ccc([N+](=O)[O-])c2c1NSN2,5.037292421,3.423823399,0,2
CCN1C=CC(=C2C=CN(C)C=C2)C(C(C)=O)=C1,3.54329523,1.869403908,0,1
CN1C=CC(=C2C=CN(CC(F)(F)F)C=C2)C(C(F)(F)F)=C1,3.681569779,1.343783554,6,0
C=CC1=CC(=C2C=CN(C/N=C(\C)O)C=C2)C=CN1C,3.331226861,1.775736368,0,1
CN1C=CC(=C2C=CN(CO)C(C(Br)(Br)Br)=C2)C=C1,3.876389704,4.97036959,0,1
CCCN1C=CC(=C2C=CN(C[N+](=O)[O-])C=C2)C=C1,3.594192208,3.029259751,0,2
CNC1=C/C(=C2\C=CN(C)C(OCCOCCOCCOC)=C2)C=CN1C,2.973210899,1.051311987,0,4
CCCN1C=CC(=C2C=CN(C)C=C2)C=C1/N=C(/C)O,3.127606424,1.57140912,0,1
COCCOCCOCCOc1sccc1C(Cl)(Cl)Cl,5.954443463,4.278742331,0,4
COCCOCCOc1sccc1OCCOC,5.276904487,0.990290461,0,5
CC(=O)N1SN(C(Cl)(Cl)Cl)c2ccccc21,5.486216057,5.541000824,0,1
Fc1ccsc1C(Br)(Br)Br,6.724829273,4.081229576,1,0
C/C(O)=N/c1cscc1C(=O)O,5.840364003,2.346180899,0,3
CON1SNc2cccc(C(Br)(Br)Br)c21,5.315030681,4.57318678,0,1
CN(C)N1SNc2cccc(O)c21,4.628214689,2.895138179,0,1
Oc1cc(C(F)(F)F)cs1,6.172713767,1.572579556,3,1
COCCOc1csc([N+](=O)[O-])c1,6.355727023,3.58915211,0,4
N#Cc1cscc1C(Br)(Br)Br,7.221390043,4.160330971,0,0
CN(C)c1ccc(C(=O)O)s1,5.318265486,2.059882112,0,2
Nc1ccc(C(Br)(Br)Br)s1,5.455019166,4.767013631,0,0
C#Cc1ccc(C(C)=O)c2c1ONO2,6.074892186,2.819172664,0,3
CC(=O)c1c(C(F)(F)F)ccc2c1ONO2,6.298543962,2.765973416,3,3
COCCOc1cc(Cl)c2c(c1)NSN2,4.88668435,2.879278151,0,2
COCCOCCOc1ccc(OC)c2c1NSN2,4.42801921,3.275224138,0,4
Cc1ccc2c(c1)N(C(Cl)(Cl)Cl)SN2,5.259448344,5.719196936,0,0
FC(F)(F)c1cc(Cl)cc2c1NSN2,5.072568239,2.048959179,3,0
Cc1cc2nccnc2cc1N(C)C,5.436781466,2.499807444,0,0
C#Cc1cc([N+](=O)[O-])cc2c1NSN2,5.084423047,3.523741484,0,2
ClC(Cl)(Cl)C1=CS/C(=C2\SC=C(C(Br)(Br)Br)S2)S1,5.041764253,4.325610385,0,0
Cc1cc(C(Br)(Br)Br)cc2c1NSN2,4.897881821,4.630570783,0,0
CC(=O)c1cc(C(F)(F)F)cs1,7.106368571,2.730951891,3,1
CNc1ccc(C(C)=O)s1,5.32118308,2.165592036,0,1
C=Cc1sccc1C#N,6.268056831,2.576979383,0,0
COC1=C/C(=C2\C=CN(C)C(c3ccccc3)=C2)C=CN1C,3.094751739,1.63391377,0,1
CC(=O)CN1C=CC(=C2C=CN(C)C=C2C(Cl)(Cl)Cl)C=C1,3.671700757,4.696837336,0,1
CC(C)(C)c1sccc1O,5.633601389,0.957725322,0,1
BrC(Br)(Br)c1ccc(-c2ccccc2)s1,5.982141977,4.586526443,0,0
C#Cc1cscc1OCCOC,6.006985481,1.746600897,0,2
